scenario,time_min,mean_nmp,bottom_nmp,middle_nmp,top_nmp,bottom_stress_mpa,middle_stress_mpa,top_stress_mpa,max_stress_mpa,channel_g_j_m2,channel_risk
thick_slow,119,0.16693143,0.20926645,0.18043015,0.072331505,0.60894039,0.6526342,0.80151549,0.80151549,3.6323026,0.90807566
thick_slow,119.5,0.16612056,0.20836887,0.17956662,0.07185499,0.60930424,0.65282017,0.80043533,0.80043533,3.632128,0.908032
thick_slow,120,0.16531503,0.20747625,0.1787084,0.071383388,0.60965639,0.65299398,0.79934655,0.79934655,3.6318285,0.90795714
thick_slow,120.5,0.16451477,0.20658856,0.17785544,0.070916624,0.60999698,0.65315576,0.79824935,0.79824935,3.6314058,0.90785146
thick_slow,121,0.16371973,0.20570573,0.17700768,0.070454625,0.61032615,0.65330566,0.79714393,0.79714393,3.6308615,0.90771538
thick_slow,121.5,0.16292987,0.20482773,0.17616508,0.069997321,0.61064402,0.65344381,0.79603047,0.79603047,3.6301972,0.90754929
thick_slow,122,0.16214512,0.20395451,0.17532759,0.069544641,0.61095071,0.65357033,0.79490915,0.79490915,3.6294143,0.90735358
thick_slow,122.5,0.16136543,0.20308602,0.17449516,0.069096517,0.61124636,0.65368535,0.79378016,0.79378016,3.6285145,0.90712863
thick_slow,123,0.16059076,0.20222222,0.17366775,0.068652881,0.61153108,0.65378901,0.79264368,0.79264368,3.6274994,0.90687484
thick_slow,123.5,0.15982106,0.20136306,0.17284531,0.068213669,0.61180499,0.65388142,0.79149988,0.79149988,3.6263703,0.90659258
thick_slow,124,0.15905627,0.2005085,0.17202781,0.067778814,0.61206822,0.65396272,0.79034893,0.79034893,3.6251289,0.90628222
thick_slow,124.5,0.15829634,0.19965849,0.17121518,0.067348255,0.61232089,0.65403302,0.789191,0.789191,3.6237765,0.90594414
thick_slow,125,0.15754124,0.19881301,0.1704074,0.066921927,0.61256311,0.65409244,0.78802626,0.78802626,3.6223148,0.9055787
thick_slow,125.5,0.1567909,0.19797199,0.16960442,0.066499771,0.61279499,0.65414111,0.78685486,0.78685486,3.6207451,0.90518626
thick_slow,126,0.15604529,0.1971354,0.16880619,0.066081725,0.61301664,0.65417913,0.78567696,0.78567696,3.6190688,0.9047672
thick_slow,126.5,0.15530436,0.19630321,0.16801268,0.065667732,0.61322819,0.65420664,0.78449273,0.78449273,3.6172874,0.90432185
thick_slow,127,0.15456806,0.19547537,0.16722384,0.065257734,0.61342973,0.65422373,0.78330231,0.78330231,3.6154023,0.90385058
thick_slow,127.5,0.15383635,0.19465184,0.16643963,0.064851673,0.61362139,0.65423054,0.78210585,0.78210585,3.6134149,0.90335373
thick_slow,128,0.15310919,0.19383258,0.16566002,0.064449494,0.61380325,0.65422716,0.7809035,0.7809035,3.6113266,0.90283165
thick_slow,128.5,0.15238653,0.19301756,0.16488497,0.064051143,0.61397544,0.6542137,0.77969541,0.77969541,3.6091387,0.90228467
thick_slow,129,0.15166832,0.19220674,0.16411443,0.063656565,0.61413805,0.65419028,0.77848171,0.77848171,3.6068525,0.90171314
thick_slow,129.5,0.15095453,0.19140007,0.16334836,0.063265708,0.61429119,0.65415701,0.77726254,0.77726254,3.6044695,0.90111738
thick_slow,130,0.15024512,0.19059754,0.16258674,0.06287852,0.61443495,0.65411399,0.77603805,0.77603805,3.6019909,0.90049773
thick_slow,130.5,0.14954004,0.18979909,0.16182952,0.06249495,0.61456945,0.65406132,0.77480836,0.77480836,3.599418,0.89985451
thick_slow,131,0.14883926,0.18900469,0.16107666,0.062114949,0.61469477,0.65399911,0.77357361,0.77357361,3.5967522,0.89918805
thick_slow,131.5,0.14814273,0.18821432,0.16032814,0.061738467,0.61481101,0.65392747,0.77233392,0.77233392,3.5939946,0.89849866
thick_slow,132,0.14745041,0.18742793,0.15958391,0.061365457,0.61491827,0.65384648,0.77108942,0.77108942,3.5911467,0.89778666
thick_slow,132.5,0.14676227,0.18664549,0.15884393,0.06099587,0.61501664,0.65375626,0.76984024,0.76984024,3.5882095,0.89705237
thick_slow,133,0.14607827,0.18586697,0.15810818,0.060629661,0.61510623,0.6536569,0.7685865,0.7685865,3.5851843,0.89629609
thick_slow,133.5,0.14539836,0.18509233,0.15737662,0.060266783,0.61518711,0.6535485,0.76732831,0.76732831,3.5820725,0.89551812
thick_slow,134,0.14472252,0.18432154,0.15664922,0.059907192,0.61525938,0.65343116,0.7660658,0.7660658,3.5788751,0.89471878
thick_slow,134.5,0.14405071,0.18355458,0.15592593,0.059550844,0.61532313,0.65330497,0.76479908,0.76479908,3.5755934,0.89389835
thick_slow,135,0.14338288,0.1827914,0.15520674,0.059197696,0.61537845,0.65317002,0.76352826,0.76352826,3.5722286,0.89305714
thick_slow,135.5,0.14271901,0.18203199,0.1544916,0.058847705,0.61542542,0.65302641,0.76225346,0.76225346,3.5687818,0.89219544
thick_slow,136,0.14205906,0.1812763,0.15378048,0.058500829,0.61546414,0.65287423,0.76097478,0.76097478,3.5652541,0.89131354
thick_slow,136.5,0.14140299,0.1805243,0.15307336,0.058157027,0.61549469,0.65271358,0.75969233,0.75969233,3.5616469,0.89041171
thick_slow,137,0.14075077,0.17977598,0.15237019,0.057816258,0.61551714,0.65254454,0.75840622,0.75840622,3.557961,0.88949026
thick_slow,137.5,0.14010237,0.17903129,0.15167096,0.057478484,0.61553159,0.6523672,0.75711655,0.75711655,3.5541978,0.88854945
thick_slow,138,0.13945775,0.17829022,0.15097562,0.057143665,0.61553812,0.65218164,0.75582342,0.75582342,3.5503583,0.88758957
thick_slow,138.5,0.13881687,0.17755272,0.15028415,0.056811762,0.61553681,0.65198797,0.75452693,0.75452693,3.5464436,0.88661089
thick_slow,139,0.13817972,0.17681878,0.14959651,0.056482738,0.61552773,0.65178625,0.75322718,0.75322718,3.5424547,0.88561368
thick_slow,139.5,0.13754625,0.17608837,0.14891269,0.056156557,0.61551096,0.65157658,0.75192427,0.75192427,3.5383928,0.8845982
thick_slow,140,0.13691643,0.17536145,0.14823264,0.05583318,0.61548659,0.65135905,0.75061829,0.75061829,3.5342589,0.88356473
thick_slow,140.5,0.13629023,0.174638,0.14755634,0.055512574,0.61545469,0.65113372,0.74930933,0.74930933,3.5300541,0.88251352
thick_slow,141,0.13566762,0.173918,0.14688377,0.055194701,0.61541534,0.6509007,0.74799748,0.74799748,3.5257794,0.88144484
thick_slow,141.5,0.13504858,0.17320142,0.14621488,0.054879529,0.61536861,0.65066005,0.74668284,0.74668284,3.5214358,0.88035894
thick_slow,142,0.13443306,0.17248823,0.14554966,0.054567022,0.61531457,0.65041186,0.74536548,0.74536548,3.5170243,0.87925608
thick_slow,142.5,0.13382104,0.17177841,0.14488808,0.054257147,0.61525331,0.65015621,0.74404551,0.74404551,3.512546,0.87813651
thick_slow,143,0.1332125,0.17107192,0.1442301,0.053949872,0.61518488,0.64989317,0.742723,0.742723,3.5080019,0.87700047
thick_slow,143.5,0.13260739,0.17036876,0.14357571,0.053645163,0.61510936,0.64962283,0.74139804,0.74139804,3.5033929,0.87584821
thick_slow,144,0.1320057,0.16966889,0.14292487,0.053342989,0.61502683,0.64934526,0.7400707,0.7400707,3.4987199,0.87467998
thick_slow,144.5,0.13140739,0.16897229,0.14227757,0.053043319,0.61493735,0.64906053,0.73874107,0.73874107,3.4939841,0.87349601
thick_slow,145,0.13081244,0.16827893,0.14163376,0.052746122,0.61484099,0.64876873,0.73740923,0.73740923,3.4891862,0.87229655
thick_slow,145.5,0.13022082,0.16758879,0.14099344,0.052451366,0.61473782,0.64846993,0.73607526,0.73607526,3.4843273,0.87108182
thick_slow,146,0.12963249,0.16690186,0.14035656,0.052159024,0.6146279,0.6481642,0.73473923,0.73473923,3.4794083,0.86985207
thick_slow,146.5,0.12904745,0.16621809,0.13972311,0.051869064,0.61451131,0.64785161,0.73340121,0.73340121,3.4744301,0.86860752
thick_slow,147,0.12846565,0.16553748,0.13909306,0.051581459,0.6143881,0.64753224,0.73206129,0.73206129,3.4693936,0.86734839
thick_slow,147.5,0.12788707,0.16486,0.13846639,0.05129618,0.61425835,0.64720616,0.73071953,0.73071953,3.4642997,0.86607492
thick_slow,148,0.12731169,0.16418563,0.13784307,0.051013198,0.61412211,0.64687344,0.729376,0.729376,3.4591493,0.86478732
thick_slow,148.5,0.12673948,0.16351434,0.13722307,0.050732486,0.61397945,0.64653414,0.72803078,0.72803078,3.4539433,0.86348583
thick_slow,149,0.12617041,0.16284612,0.13660639,0.050454018,0.61383043,0.64618835,0.72668393,0.72668393,3.4486826,0.86217064
thick_slow,149.5,0.12560446,0.16218094,0.13599298,0.050177765,0.61367512,0.64583612,0.72533552,0.72533552,3.4433679,0.86084199
thick_slow,150,0.12504161,0.16151879,0.13538282,0.049903703,0.61351357,0.64547752,0.72398562,0.72398562,3.4380003,0.85950007
thick_slow,150.5,0.12448182,0.16085964,0.1347759,0.049631806,0.61334584,0.64511263,0.72263429,0.72263429,3.4325805,0.85814512
thick_slow,151,0.12392509,0.16020346,0.13417219,0.049362047,0.613172,0.64474151,0.7212816,0.7212816,3.4271093,0.85677732
thick_slow,151.5,0.12337137,0.15955026,0.13357167,0.049094402,0.6129921,0.64436422,0.71992761,0.71992761,3.4215876,0.85539689
thick_slow,152,0.12282065,0.15889999,0.13297432,0.048828846,0.6128062,0.64398083,0.71857238,0.71857238,3.4160161,0.85400403
thick_slow,152.5,0.12227291,0.15825264,0.1323801,0.048565354,0.61261436,0.64359141,0.71721597,0.71721597,3.4103958,0.85259895
thick_slow,153,0.12172812,0.1576082,0.13178901,0.048303904,0.61241664,0.64319601,0.71585844,0.71585844,3.4047274,0.85118184
thick_slow,153.5,0.12118626,0.15696664,0.13120101,0.048044471,0.61221309,0.6427947,0.71449985,0.71449985,3.3990116,0.8497529
thick_slow,154,0.12064731,0.15632794,0.1306161,0.047787032,0.61200376,0.64238755,0.71314026,0.71314026,3.3932493,0.84831233
thick_slow,154.5,0.12011124,0.15569209,0.13003423,0.047531564,0.61178872,0.64197462,0.71177973,0.71177973,3.3874412,0.84686031
thick_slow,155,0.11957803,0.15505907,0.12945541,0.047278045,0.61156801,0.64155596,0.71041831,0.71041831,3.3815882,0.84539704
thick_slow,155.5,0.11904767,0.15442885,0.1288796,0.047026453,0.6113417,0.64113164,0.70905605,0.70905605,3.3756908,0.84392271
thick_slow,156,0.11852012,0.15380143,0.12830678,0.046776766,0.61110983,0.64070172,0.70769302,0.70769302,3.36975,0.8424375
thick_slow,156.5,0.11799537,0.15317678,0.12773693,0.046528962,0.61087245,0.64026626,0.70632925,0.70632925,3.3637664,0.8409416
thick_slow,157,0.11747339,0.15255488,0.12717003,0.04628302,0.61062963,0.63982531,0.70496482,0.70496482,3.3577408,0.8394352
thick_slow,157.5,0.11695418,0.15193573,0.12660607,0.046038919,0.6103814,0.63937894,0.70359975,0.70359975,3.3516739,0.83791846
thick_slow,158,0.11643769,0.15131929,0.12604502,0.04579664,0.61012782,0.63892721,0.70223412,0.70223412,3.3455663,0.83639158
thick_slow,158.5,0.11592393,0.15070556,0.12548686,0.045556161,0.60986894,0.63847017,0.70086796,0.70086796,3.3394189,0.83485472
thick_slow,159,0.11541285,0.15009451,0.12493157,0.045317462,0.60960482,0.63800787,0.69950133,0.69950133,3.3332323,0.83330807
thick_slow,159.5,0.11490445,0.14948614,0.12437914,0.045080525,0.60933549,0.63754038,0.69813427,0.69813427,3.3270071,0.83175178
thick_slow,160,0.11439871,0.14888042,0.12382954,0.044845329,0.60906101,0.63706775,0.69676683,0.69676683,3.3207442,0.83018605
thick_slow,160.5,0.1138956,0.14827733,0.12328276,0.044611856,0.60878143,0.63659003,0.69539906,0.69539906,3.3144441,0.82861102
thick_slow,161,0.11339511,0.14767687,0.12273877,0.044380087,0.60849679,0.63610729,0.694031,0.694031,3.3081075,0.82702688
thick_slow,161.5,0.11289722,0.14707901,0.12219756,0.044150003,0.60820714,0.63561956,0.69266269,0.69266269,3.3017352,0.82543379
thick_slow,162,0.1124019,0.14648375,0.12165911,0.043921586,0.60791253,0.63512692,0.69129419,0.69129419,3.2953276,0.8238319
thick_slow,162.5,0.11190915,0.14589106,0.1211234,0.043694818,0.60761301,0.63462941,0.68992553,0.68992553,3.2888855,0.82222139
thick_slow,163,0.11141893,0.14530092,0.12059041,0.043469682,0.60730861,0.63412708,0.68855675,0.68855675,3.2824096,0.8206024
thick_slow,163.5,0.11093124,0.14471334,0.12006013,0.04324616,0.60699939,0.63361999,0.6871879,0.6871879,3.2759004,0.81897511
thick_slow,164,0.11044606,0.14412828,0.11953253,0.043024234,0.60668539,0.63310818,0.68581903,0.68581903,3.2693586,0.81733966
thick_slow,164.5,0.10996336,0.14354573,0.11900761,0.042803888,0.60636665,0.63259171,0.68445016,0.68445016,3.2627848,0.81569621
thick_slow,165,0.10948313,0.14296569,0.11848533,0.042585105,0.60604321,0.63207064,0.68308134,0.68308134,3.2561796,0.81404491
thick_slow,165.5,0.10900535,0.14238813,0.11796569,0.042367868,0.60571513,0.631545,0.6817126,0.6817126,3.2495437,0.81238591
thick_slow,166,0.10853001,0.14181304,0.11744867,0.042152162,0.60538245,0.63101485,0.680344,0.680344,3.2428775,0.81071937
thick_slow,166.5,0.10805708,0.1412404,0.11693425,0.04193797,0.60504519,0.63048025,0.67897556,0.67897556,3.2361817,0.80904543
thick_slow,167,0.10758656,0.14067021,0.11642241,0.041725276,0.60470342,0.62994123,0.67760731,0.67760731,3.2294569,0.80736424
thick_slow,167.5,0.10711842,0.14010245,0.11591314,0.041514065,0.60435717,0.62939784,0.67623931,0.67623931,3.2227037,0.80567593
thick_slow,168,0.10665264,0.1395371,0.11540641,0.041304322,0.60400647,0.62885014,0.67487158,0.67487158,3.2159227,0.80398066
thick_slow,168.5,0.10618922,0.13897416,0.11490223,0.041096031,0.60365138,0.62829818,0.67350416,0.67350416,3.2091143,0.80227857
thick_slow,169,0.10572813,0.1384136,0.11440056,0.040889177,0.60329193,0.62774199,0.67213708,0.67213708,3.2022792,0.80056979
thick_slow,169.5,0.10526936,0.13785541,0.11390139,0.040683746,0.60292817,0.62718163,0.67077038,0.67077038,3.1954179,0.79885447
thick_slow,170,0.1048129,0.13729959,0.1134047,0.040479723,0.60256012,0.62661714,0.66940409,0.66940409,3.1885309,0.79713274
thick_slow,170.5,0.10435872,0.13674612,0.11291049,0.040277095,0.60218783,0.62604857,0.66803824,0.66803824,3.1816189,0.79540473
thick_slow,171,0.10390681,0.13619498,0.11241873,0.040075845,0.60181135,0.62547596,0.66667287,0.66667287,3.1746823,0.79367058
thick_slow,171.5,0.10345716,0.13564616,0.11192941,0.039875962,0.6014307,0.62489936,0.66530801,0.66530801,3.1677217,0.79193042
thick_slow,172,0.10300974,0.13509965,0.11144251,0.03967743,0.60104593,0.62431882,0.66394369,0.66394369,3.1607375,0.79018438
thick_slow,172.5,0.10256456,0.13455545,0.11095802,0.039480238,0.60065707,0.62373437,0.66257993,0.66257993,3.1537304,0.7884326
thick_slow,173,0.10212158,0.13401352,0.11047592,0.03928437,0.60026416,0.62314606,0.66121678,0.66121678,3.1467008,0.78667519
thick_slow,173.5,0.1016808,0.13347387,0.1099962,0.039089814,0.59986724,0.62255394,0.65985425,0.65986382,3.1396492,0.78491229
thick_slow,174,0.1012422,0.13293648,0.10951884,0.038896557,0.59946634,0.62195805,0.65849239,0.65853635,3.1325761,0.78314401
thick_slow,174.5,0.10080577,0.13240133,0.10904383,0.038704586,0.59906151,0.62135843,0.65713121,0.65720927,3.125482,0.7813705
thick_slow,175,0.10037149,0.13186843,0.10857115,0.038513888,0.59865277,0.62075512,0.65577075,0.6558826,3.1183674,0.77959185
thick_slow,175.5,0.099939342,0.13133775,0.10810079,0.038324451,0.59824017,0.62014816,0.65441104,0.65455639,3.1112328,0.7778082
thick_slow,176,0.099509322,0.13080928,0.10763273,0.038136263,0.59782373,0.61953761,0.65305209,0.65323065,3.1040787,0.77601967
thick_slow,176.5,0.099081412,0.13028301,0.10716697,0.037949311,0.59740349,0.61892349,0.65169394,0.65191752,3.0969055,0.77422637
thick_slow,177,0.098655598,0.12975893,0.10670348,0.037763584,0.59697949,0.61830585,0.65033662,0.65062533,3.0897137,0.77242842
thick_slow,177.5,0.098231866,0.12923703,0.10624225,0.037579069,0.59655177,0.61768473,0.64898015,0.64933344,3.0825038,0.77062594
thick_slow,178,0.097810203,0.1287173,0.10578327,0.037395754,0.59612034,0.61706017,0.64762455,0.64804187,3.0752761,0.76881903
thick_slow,178.5,0.097390594,0.12819973,0.10532653,0.03721363,0.59568526,0.6164322,0.64626985,0.64675064,3.0680313,0.76700782
thick_slow,179,0.096973028,0.1276843,0.104872,0.037032683,0.59524655,0.61580088,0.64491608,0.64545979,3.0607697,0.76519242
thick_slow,179.5,0.09655749,0.127171,0.10441968,0.036852903,0.59480424,0.61516623,0.64356326,0.64418837,3.0534917,0.76337292
thick_slow,180,0.096143967,0.12665983,0.10396956,0.036674278,0.59435838,0.6145283,0.64221141,0.64292909,3.0461978,0.76154945
thick_slow,180.5,0.095732448,0.12615077,0.10352161,0.036496798,0.59390898,0.61388713,0.64086056,0.64167002,3.0388885,0.75972211
thick_slow,181,0.095322918,0.12564381,0.10307583,0.036320452,0.59345608,0.61324275,0.63951073,0.64041119,3.0315641,0.75789101
thick_slow,181.5,0.094915365,0.12513895,0.1026322,0.036145229,0.59299972,0.6125952,0.63816194,0.63915262,3.024225,0.75605625
thick_slow,182,0.094509777,0.12463616,0.10219072,0.035971118,0.59253993,0.61194452,0.63681421,0.63789466,3.0168718,0.75421794
thick_slow,182.5,0.094106141,0.12413545,0.10175136,0.03579811,0.59207674,0.61129074,0.63546758,0.63666601,3.0095047,0.75237618
thick_slow,183,0.093704445,0.12363679,0.10131412,0.035626194,0.59161017,0.6106339,0.63412205,0.63543746,3.0021243,0.75053107
thick_slow,183.5,0.093304676,0.12314019,0.10087898,0.03545536,0.59114026,0.60997405,0.63277765,0.63420905,2.9947309,0.74868272
thick_slow,184,0.092906823,0.12264563,0.10044593,0.035285597,0.59066704,0.60931121,0.63143439,0.63298082,2.9873248,0.74683121
thick_slow,184.5,0.092510873,0.12215309,0.10001495,0.035116897,0.59019055,0.60864542,0.63009231,0.63175277,2.9799066,0.74497666
thick_slow,185,0.092116815,0.12166258,0.09958604,0.034949248,0.5897108,0.60797671,0.62875142,0.63054046,2.9724766,0.74311915
thick_slow,185.5,0.091724636,0.12117408,0.099159181,0.034782642,0.58922783,0.60730513,0.62741174,0.62934059,2.9650351,0.74125879
thick_slow,186,0.091334326,0.12068758,0.098734362,0.03461707,0.58874167,0.6066307,0.62607329,0.62814079,2.9575827,0.73939566
thick_slow,186.5,0.090945872,0.12020307,0.098311571,0.034452521,0.58825235,0.60595346,0.62473608,0.62694106,2.9501195,0.73752987
thick_slow,187,0.090559264,0.11972054,0.097890796,0.034288986,0.5877599,0.60527345,0.62340015,0.62574145,2.942646,0.7356615
thick_slow,187.5,0.090174489,0.11923998,0.097472025,0.034126457,0.58726435,0.6045907,0.6220655,0.62454861,2.9351626,0.73379066
thick_slow,188,0.089791536,0.11876138,0.097055245,0.033964924,0.58676572,0.60390524,0.62073215,0.62337571,2.9276697,0.73191741
thick_slow,188.5,0.089410395,0.11828474,0.096640446,0.033804378,0.58626404,0.60321711,0.61940012,0.6222028,2.9201675,0.73004187
thick_slow,189,0.089031054,0.11781004,0.096227615,0.033644811,0.58575934,0.60252634,0.61806943,0.6210299,2.9126565,0.72816412
thick_slow,189.5,0.088653502,0.11733728,0.095816741,0.033486214,0.58525166,0.60183296,0.61674009,0.61985705,2.9051369,0.72628423
thick_slow,190,0.088277729,0.11686644,0.095407812,0.033328578,0.58474101,0.601137,0.61541213,0.61868649,2.8976092,0.72440231
thick_slow,190.5,0.087903724,0.11639752,0.095000818,0.033171894,0.58422742,0.6004385,0.61408556,0.61753896,2.8900737,0.72251843
thick_slow,191,0.087531475,0.11593051,0.094595746,0.033016155,0.58371093,0.5997375,0.61276039,0.61639137,2.8825308,0.72063269
thick_slow,191.5,0.087160973,0.11546539,0.094192587,0.032861351,0.58319155,0.59903401,0.61143664,0.61524373,2.8749806,0.71874516
thick_slow,192,0.086792207,0.11500217,0.093791327,0.032707476,0.58266932,0.59832807,0.61011433,0.61409607,2.8674237,0.71685593
thick_slow,192.5,0.086425166,0.11454082,0.093391957,0.03255452,0.58214426,0.59761972,0.60879346,0.6129501,2.8598603,0.71496507
thick_slow,193,0.086059841,0.11408135,0.092994466,0.032402476,0.58161639,0.59690899,0.60747407,0.61182646,2.8522907,0.71307268
thick_slow,193.5,0.085696221,0.11362374,0.092598842,0.032251336,0.58108575,0.5961959,0.60615616,0.6107027,2.8447153,0.71117882
thick_slow,194,0.085334296,0.11316799,0.092205075,0.032101092,0.58055236,0.59548048,0.60483974,0.60957885,2.8371343,0.70928359
thick_slow,194.5,0.084974055,0.11271408,0.091813154,0.031951736,0.58001625,0.59476278,0.60352483,0.60845493,2.8295482,0.70738705
thick_slow,195,0.08461549,0.11226202,0.091423068,0.031803261,0.57947743,0.5940428,0.60221145,0.60733536,2.8219571,0.70548928
thick_slow,195.5,0.08425859,0.11181178,0.091034808,0.031655659,0.57893595,0.5933206,0.60089961,0.60623423,2.8143615,0.70359036
thick_slow,196,0.083903345,0.11136336,0.090648362,0.031508923,0.57839181,0.59259619,0.59958932,0.60513294,2.8067615,0.70169037
thick_slow,196.5,0.083549746,0.11091676,0.090263721,0.031363045,0.57784505,0.5918696,0.59828059,0.60403151,2.7991575,0.69978938
thick_slow,197,0.083197782,0.11047196,0.089880873,0.031218018,0.57729568,0.59114087,0.59697344,0.60292997,2.7915498,0.69788746
thick_slow,197.5,0.082847445,0.11002896,0.089499808,0.031073836,0.57674375,0.59041002,0.59566788,0.60183821,2.7839387,0.69598468
thick_slow,198,0.082498726,0.10958774,0.089120518,0.03093049,0.57618926,0.58967708,0.59436392,0.60075829,2.7763245,0.69408113
thick_slow,198.5,0.082151613,0.10914831,0.08874299,0.030787974,0.57563224,0.58894208,0.59306158,0.59967817,2.7687074,0.69217686
thick_slow,199,0.0818061,0.10871065,0.088367216,0.030646281,0.57507273,0.58820504,0.59176087,0.59859789,2.7610878,0.69027195
thick_slow,199.5,0.081462175,0.10827476,0.087993186,0.030505404,0.57451073,0.587466,0.5904618,0.59751747,2.7534658,0.68836646
thick_slow,200,0.08111983,0.10784062,0.087620889,0.030365336,0.57394628,0.58672499,0.58916437,0.59645455,2.7458419,0.68646047
thick_slow,200.5,0.080779057,0.10740824,0.087250316,0.030226071,0.5733794,0.58598202,0.58786861,0.59539464,2.7382162,0.68455405
thick_slow,201,0.080439845,0.10697759,0.086881457,0.030087602,0.5728101,0.58523713,0.58657453,0.59433451,2.730589,0.68264726
thick_slow,201.5,0.080102186,0.10654868,0.086514303,0.029949923,0.57223843,0.58449034,0.58528213,0.59327419,2.7229606,0.68074016
thick_slow,202,0.079766072,0.1061215,0.086148844,0.029813026,0.57166439,0.58374168,0.58399142,0.59222108,2.7153313,0.67883282
thick_slow,202.5,0.079431493,0.10569603,0.08578507,0.029676907,0.571088,0.58299117,0.58270242,0.59118032,2.7077012,0.67692531
thick_slow,203,0.07909844,0.10527227,0.085422972,0.029541557,0.57050931,0.58223885,0.58141514,0.5901393,2.7000708,0.67501769
thick_slow,203.5,0.078766906,0.10485022,0.085062541,0.029406972,0.56992831,0.58148474,0.58012958,0.58909804,2.6924401,0.67311002
thick_slow,204,0.078436881,0.10442987,0.084703767,0.029273145,0.56934505,0.58072886,0.57884576,0.58805702,2.6848095,0.67120237
thick_slow,204.5,0.078108357,0.1040112,0.084346642,0.029140069,0.56875953,0.57997124,0.57756369,0.58703441,2.6771792,0.66929479
thick_slow,205,0.077781326,0.10359422,0.083991156,0.02900774,0.56817178,0.5792119,0.57628337,0.5860115,2.6695494,0.66738735
thick_slow,205.5,0.07745578,0.10317891,0.083637299,0.02887615,0.56758183,0.57845088,0.57500482,0.58498831,2.6619204,0.6654801
thick_slow,206,0.077131709,0.10276526,0.083285064,0.028745294,0.56698969,0.57768819,0.57372804,0.58396487,2.6542925,0.66357311
thick_slow,206.5,0.076809106,0.10235328,0.082934441,0.028615166,0.56639539,0.57692385,0.57245304,0.58295589,2.6466658,0.66166644
thick_slow,207,0.076487962,0.10194295,0.08258542,0.028485761,0.56579894,0.57615791,0.57117984,0.58195015,2.6390406,0.65976014
thick_slow,207.5,0.07616827,0.10153427,0.082237995,0.028357072,0.56520037,0.57539036,0.56990844,0.5809441,2.6314171,0.65785426
thick_slow,208,0.075850021,0.10112722,0.081892154,0.028229094,0.56459971,0.57462126,0.56863885,0.57993776,2.6237955,0.65594888
thick_slow,208.5,0.075533208,0.10072181,0.081547891,0.028101822,0.56399696,0.5738506,0.56737108,0.57894356,2.6161761,0.65404403
thick_slow,209,0.075217823,0.10031802,0.081205196,0.02797525,0.56339215,0.57307843,0.56610513,0.5779541,2.6085591,0.65213978
thick_slow,209.5,0.074903857,0.099915845,0.080864061,0.027849372,0.5627853,0.57230476,0.56484102,0.57696429,2.6009447,0.65023618
thick_slow,210,0.074591304,0.099515284,0.080524477,0.027724183,0.56217644,0.57152961,0.56357874,0.57597417,2.5933331,0.64833328
thick_slow,210.5,0.074280154,0.099116327,0.080186435,0.027599678,0.56156558,0.57075301,0.56231832,0.57499607,2.5857246,0.64643114
thick_slow,211,0.073970402,0.098718967,0.079849928,0.027475852,0.56095274,0.56997499,0.56105976,0.57402204,2.5781193,0.64452981
thick_slow,211.5,0.073662038,0.098323198,0.079514947,0.027352699,0.56033794,0.56919556,0.55980306,0.57304764,2.5705174,0.64262934
thick_slow,212,0.073355055,0.097929013,0.079181484,0.027230214,0.5597212,0.56841474,0.55854823,0.57207291,2.5629191,0.64072979
thick_slow,212.5,0.073049447,0.097536405,0.07884953,0.027108392,0.55910255,0.56763257,0.55729528,0.57111194,2.5553248,0.63883119
thick_slow,213,0.072745205,0.097145367,0.078519078,0.026987228,0.558482,0.56684906,0.55604422,0.57015254,2.5477344,0.63693361
thick_slow,213.5,0.072442323,0.096755894,0.078190119,0.026866717,0.55785956,0.56606423,0.55479505,0.56919275,2.5401483,0.63503709
thick_slow,214,0.072140792,0.096367977,0.077862645,0.026746854,0.55723527,0.5652781,0.55354777,0.56823473,2.5325667,0.63314167
thick_slow,214.5,0.071840606,0.095981612,0.077536649,0.026627634,0.55660914,0.5644907,0.55230241,0.56728961,2.5249897,0.63124742
thick_slow,215,0.071541757,0.09559679,0.077212122,0.026509053,0.55598119,0.56370205,0.55105895,0.56634406,2.5174175,0.62935437
thick_slow,215.5,0.071244238,0.095213507,0.076889056,0.026391105,0.55535143,0.56291217,0.54981741,0.56539812,2.5098503,0.62746257
thick_slow,216,0.070948043,0.094831755,0.076567445,0.026273786,0.55471989,0.56212108,0.5485778,0.56445936,2.5022883,0.62557207
thick_slow,216.5,0.070653163,0.094451529,0.076247279,0.026157091,0.55408658,0.5613288,0.54734011,0.56352738,2.4947316,0.62368291
thick_slow,217,0.070359593,0.094072821,0.075928551,0.026041015,0.55345153,0.56053535,0.54610437,0.56259498,2.4871806,0.62179514
thick_slow,217.5,0.070067325,0.093695626,0.075611254,0.025925555,0.55281475,0.55974075,0.54487056,0.56166216,2.4796352,0.6199088
thick_slow,218,0.069776352,0.093319937,0.07529538,0.025810704,0.55217626,0.55894503,0.5436387,0.56074304,2.4720958,0.61802394
thick_slow,218.5,0.069486668,0.092945748,0.074980922,0.02569646,0.55153608,0.55814819,0.54240879,0.55982352,2.4645624,0.6161406
thick_slow,219,0.069198265,0.092573052,0.074667871,0.025582817,0.55089423,0.55735027,0.54118084,0.55890357,2.4570353,0.61425882
thick_slow,219.5,0.068911137,0.092201845,0.074356221,0.025469771,0.55025072,0.55655129,0.53995485,0.55799119,2.4495146,0.61237864
